,humidity,temp,timestamp
3352,56.35,21.63,2023-05-10 20:30:04.178828
167,56.91,21.57,2023-05-10 20:40:04.682990
943,56.72,21.54,2023-05-10 20:50:04.106947
3579,56.77,21.50,2023-05-10 21:00:04.586745
2121,56.65,21.54,2023-05-10 21:10:04.077091
105,56.77,21.50,2023-05-10 21:20:04.595910
1757,56.77,21.49,2023-05-10 21:30:04.077745
1649,56.84,21.53,2023-05-10 21:40:04.565263
3816,56.56,21.56,2023-05-10 21:50:03.982634
1765,57.07,21.52,2023-05-10 22:00:04.419172
2273,57.19,21.49,2023-05-10 22:10:03.898581
1352,57.41,21.52,2023-05-10 22:20:04.405133
3902,57.60,21.49,2023-05-10 22:30:03.837946
2730,57.71,21.60,2023-05-10 22:40:04.361053
2022,57.43,21.50,2023-05-10 22:50:03.777207
1720,57.30,21.49,2023-05-10 23:00:04.205942
767,56.73,21.47,2023-05-10 23:10:04.675253
2991,55.97,21.49,2023-05-10 23:20:04.167318
3822,56.07,21.35,2023-05-10 23:30:04.607457
3196,55.22,21.39,2023-05-10 23:40:04.073654
140,54.84,21.40,2023-05-10 23:50:04.515870
401,54.93,21.40,2023-05-11 00:00:03.966952
3124,54.67,21.36,2023-05-11 00:10:04.445458
2912,55.30,21.36,2023-05-11 00:20:03.914846
2216,55.28,21.36,2023-05-11 00:30:04.370236
2476,55.22,21.36,2023-05-11 00:40:03.852329
3108,54.76,21.42,2023-05-11 00:50:04.293530
698,54.38,21.42,2023-05-11 01:00:03.727558
26,53.98,21.35,2023-05-11 01:10:04.260023
3018,53.75,21.32,2023-05-11 01:20:03.763389
1882,53.85,21.25,2023-05-11 01:30:04.183405
3538,53.46,21.24,2023-05-11 01:40:04.667815
1555,53.39,21.19,2023-05-11 01:50:04.117168
3074,52.99,21.22,2023-05-11 02:00:04.571318
2395,53.15,21.25,2023-05-11 02:10:04.089101
2803,53.01,21.22,2023-05-11 02:20:04.579147
1269,52.78,21.22,2023-05-11 02:30:04.018334
1615,52.49,21.13,2023-05-11 02:40:04.496845
944,52.48,21.22,2023-05-11 02:50:03.929176
643,52.80,21.29,2023-05-11 03:00:04.386136
2793,52.42,21.19,2023-05-11 03:10:03.858456
631,52.46,21.22,2023-05-11 03:20:04.333585
3447,52.36,21.16,2023-05-11 03:30:03.757859
1803,52.05,21.13,2023-05-11 03:40:04.216058
1198,52.10,21.12,2023-05-11 03:50:04.667302
2660,51.75,21.02,2023-05-11 04:00:04.119905
1023,51.63,21.03,2023-05-11 04:10:04.582026
2847,51.86,21.02,2023-05-11 04:20:04.087147
2844,51.63,20.88,2023-05-11 04:30:04.524797
3694,51.58,21.03,2023-05-11 04:40:04.004649
2752,51.66,20.94,2023-05-11 04:50:04.440139
311,51.77,20.89,2023-05-11 05:00:03.890796
3187,51.77,20.85,2023-05-11 05:10:04.403992
1230,51.57,20.79,2023-05-11 05:20:03.913027
657,51.63,20.75,2023-05-11 05:30:04.354864
2579,51.81,20.75,2023-05-11 05:40:03.834232
2658,51.74,20.75,2023-05-11 05:50:04.251264
2322,51.63,20.71,2023-05-11 06:00:03.754350
2832,51.91,20.75,2023-05-11 06:10:04.242389
795,51.91,20.74,2023-05-11 06:20:03.727579
86,52.12,20.73,2023-05-11 06:30:04.272599
1423,52.06,20.71,2023-05-11 06:40:03.771388
3726,52.09,20.71,2023-05-11 06:50:04.234054
2490,52.16,20.71,2023-05-11 07:00:04.672701
3157,52.23,20.68,2023-05-11 07:10:04.142054
198,52.56,20.78,2023-05-11 07:20:04.695324
1231,52.66,20.63,2023-05-11 07:30:04.146490
1164,52.80,20.75,2023-05-11 07:40:04.632686
935,53.38,20.67,2023-05-11 07:50:04.093230
1726,54.23,20.73,2023-05-11 08:00:04.538599
3366,54.46,20.67,2023-05-11 08:10:04.027186
2909,54.77,20.77,2023-05-11 08:20:04.513803
2198,54.75,20.78,2023-05-11 08:30:03.953324
2525,54.02,20.77,2023-05-11 08:40:04.453269
1460,53.96,20.77,2023-05-11 08:50:03.924073
2649,53.85,20.77,2023-05-11 09:00:04.369313
2565,53.81,20.74,2023-05-11 09:10:03.822802
1777,53.91,20.78,2023-05-11 09:20:04.325062
541,53.77,20.70,2023-05-11 09:30:03.770130
2877,54.26,20.88,2023-05-11 09:40:04.267741
504,54.59,20.96,2023-05-11 09:50:03.728098
2739,54.16,20.87,2023-05-11 10:00:04.184327
2277,54.23,20.79,2023-05-11 10:10:04.649714
1247,53.68,20.89,2023-05-11 10:20:04.161435
3802,53.09,20.85,2023-05-11 10:30:04.607541
500,53.08,20.91,2023-05-11 10:40:04.114060
4002,52.37,20.84,2023-05-11 10:50:04.570165
2431,51.93,20.82,2023-05-11 11:00:04.012895
3069,51.74,20.82,2023-05-11 11:10:04.518753
3917,51.24,20.82,2023-05-11 11:20:04.047216
1626,50.98,20.82,2023-05-11 11:30:04.472111
3637,51.05,20.87,2023-05-11 11:40:03.954861
758,50.85,20.88,2023-05-11 11:50:04.389276
3439,50.78,20.89,2023-05-11 12:00:03.842368
3643,51.11,20.95,2023-05-11 12:10:04.320687
1111,51.70,20.89,2023-05-11 12:20:03.858740
930,51.63,20.87,2023-05-11 12:30:04.308805
814,51.60,20.88,2023-05-11 12:40:03.754224
1444,51.54,20.94,2023-05-11 12:50:04.176641
1525,52.43,20.85,2023-05-11 13:00:04.611861
214,53.64,20.85,2023-05-11 13:10:04.073759
353,54.18,20.79,2023-05-11 13:20:04.614420
3480,54.91,20.82,2023-05-11 13:30:04.061390
1397,54.82,20.82,2023-05-11 13:40:04.570449
2529,55.35,20.75,2023-05-11 13:50:04.001727
3798,55.73,20.78,2023-05-11 14:00:04.443229
1918,56.26,20.67,2023-05-11 14:10:03.919478
3043,56.70,20.85,2023-05-11 14:20:04.420256
324,56.70,20.92,2023-05-11 14:30:03.831738
3403,56.16,20.78,2023-05-11 14:40:04.312704
2553,56.37,20.82,2023-05-11 14:50:03.770413
2915,55.38,20.88,2023-05-11 15:00:04.201855
1430,55.88,20.94,2023-05-11 15:10:04.663923
451,55.99,20.84,2023-05-11 15:20:04.166830
1734,56.59,20.98,2023-05-11 15:30:04.604860
826,57.07,20.98,2023-05-11 15:40:04.066395
2907,56.88,20.94,2023-05-11 15:50:04.505879
2251,56.64,20.99,2023-05-11 16:00:03.914705
157,56.36,21.06,2023-05-11 16:10:04.384221
1029,56.34,21.05,2023-05-11 16:20:03.928381
131,56.36,21.08,2023-05-11 16:30:04.343020
556,56.29,21.03,2023-05-11 16:40:03.805113
2129,56.13,21.09,2023-05-11 16:50:04.250035
959,56.21,20.99,2023-05-11 17:00:04.680375
1802,55.74,21.02,2023-05-11 17:10:04.265634
3192,55.43,21.15,2023-05-11 17:20:03.746362
2297,55.93,20.96,2023-05-11 17:30:04.177998
1613,52.13,20.92,2023-05-11 17:40:04.657621
1167,51.51,20.92,2023-05-11 17:50:04.091453
3128,52.28,20.95,2023-05-11 18:00:04.535398
2320,52.65,21.10,2023-05-11 18:10:04.041482
968,52.94,21.16,2023-05-11 18:20:04.531542
2594,52.82,21.12,2023-05-11 18:30:04.049342
2890,54.88,21.24,2023-05-11 18:40:04.510981
1563,56.22,21.25,2023-05-11 18:50:03.920059
2151,55.14,21.28,2023-05-11 19:00:04.327396
3105,54.66,21.24,2023-05-11 19:10:03.790832
987,54.28,21.24,2023-05-11 19:20:04.286965
1244,54.07,21.13,2023-05-11 19:30:03.722238
773,53.71,21.18,2023-05-11 19:40:04.193943
3927,53.64,21.16,2023-05-11 19:50:04.622473
278,53.69,21.09,2023-05-11 20:00:04.066414
3790,53.59,21.15,2023-05-11 20:10:04.573269
3724,53.51,21.08,2023-05-11 20:20:04.099286
2736,53.71,21.03,2023-05-11 20:30:04.566568
359,54.00,21.08,2023-05-11 20:40:04.075953
517,54.07,21.05,2023-05-11 20:50:04.550579
3589,54.49,21.19,2023-05-11 21:00:03.989006
2018,54.51,21.09,2023-05-11 21:10:04.454904
3718,54.72,20.98,2023-05-11 21:20:03.944236
3066,54.71,20.92,2023-05-11 21:30:04.362351
380,54.81,20.89,2023-05-11 21:40:03.828824
3380,54.86,20.89,2023-05-11 21:50:04.260627
178,54.56,20.89,2023-05-11 22:00:03.695942
1263,54.31,20.87,2023-05-11 22:10:04.198029
1590,54.00,20.82,2023-05-11 22:20:04.706400
667,53.60,20.79,2023-05-11 22:30:04.185473
3543,53.80,20.81,2023-05-11 22:40:04.654326
1909,54.01,20.79,2023-05-11 22:50:04.190019
1682,54.29,20.87,2023-05-11 23:00:04.621268
3975,54.28,20.95,2023-05-11 23:10:04.089470
145,54.18,20.84,2023-05-11 23:20:04.573396
3540,54.08,20.85,2023-05-11 23:30:03.998231
2808,54.05,20.78,2023-05-11 23:40:04.494312
899,53.99,20.74,2023-05-11 23:50:03.921438
711,53.87,20.65,2023-05-12 00:00:04.390392
3212,53.69,20.77,2023-05-12 00:10:03.875088
2762,53.71,20.73,2023-05-12 00:20:04.366550
971,53.48,20.67,2023-05-12 00:30:03.827672
1592,53.40,20.61,2023-05-12 00:40:04.293519
1479,53.33,20.65,2023-05-12 00:50:03.703619
3870,53.41,20.58,2023-05-12 01:00:04.142173
933,53.29,20.55,2023-05-12 01:10:04.652969
1662,53.20,20.47,2023-05-12 01:20:04.156511
3084,53.08,20.52,2023-05-12 01:30:04.587455
2167,53.07,20.46,2023-05-12 01:40:04.051221
3114,53.07,20.43,2023-05-12 01:50:04.482579
2561,53.01,20.36,2023-05-12 02:00:03.911759
309,53.08,20.40,2023-05-12 02:10:04.401506
3526,52.94,20.31,2023-05-12 02:20:03.925880
307,52.99,20.37,2023-05-12 02:30:04.395277
375,52.88,20.34,2023-05-12 02:40:03.857575
2641,52.86,20.19,2023-05-12 02:50:04.309466
3449,52.90,20.26,2023-05-12 03:00:03.742433
59,52.80,20.19,2023-05-12 03:10:04.231352
3741,52.93,20.15,2023-05-12 03:20:03.719735
2447,53.04,20.20,2023-05-12 03:30:04.156820
1857,53.24,20.09,2023-05-12 03:40:04.616517
3904,53.14,20.22,2023-05-12 03:50:04.048518
2401,53.14,20.20,2023-05-12 04:00:04.465444
1604,53.05,20.09,2023-05-12 04:10:03.906813
1013,53.09,20.09,2023-05-12 04:20:04.388023
2577,53.03,20.06,2023-05-12 04:30:03.818580
3514,53.14,20.06,2023-05-12 04:40:04.301466
3812,52.89,19.92,2023-05-12 04:50:03.786594
1861,52.74,19.92,2023-05-12 05:00:04.159402
361,52.63,19.95,2023-05-12 05:10:04.625546
199,52.60,19.99,2023-05-12 05:20:04.130634
2200,52.62,19.89,2023-05-12 05:30:04.586392
1043,52.52,19.85,2023-05-12 05:40:04.089490
2352,52.40,19.89,2023-05-12 05:50:04.543751
1744,52.38,19.86,2023-05-12 06:00:04.020331
1923,52.37,19.83,2023-05-12 06:10:04.468427
202,52.40,19.76,2023-05-12 06:20:04.018182
3546,52.38,19.78,2023-05-12 06:30:04.578636
1932,52.44,19.85,2023-05-12 06:40:04.059523
47,52.59,19.85,2023-05-12 06:50:04.541572
2111,52.64,19.86,2023-05-12 07:00:03.942991
2664,52.93,19.82,2023-05-12 07:10:04.426619
2846,52.94,19.75,2023-05-12 07:20:03.930435
1979,53.10,19.85,2023-05-12 07:30:04.355143
2935,53.23,19.83,2023-05-12 07:40:03.855127
1275,53.40,19.82,2023-05-12 07:50:04.293898
1223,53.53,19.86,2023-05-12 08:00:03.757751
1204,53.62,19.80,2023-05-12 08:10:04.213532
1496,53.78,19.99,2023-05-12 08:20:03.716231
1436,53.94,19.87,2023-05-12 08:30:04.164496
2246,53.85,19.90,2023-05-12 08:40:04.632495
3792,54.23,20.05,2023-05-12 08:50:04.054733
3960,53.91,20.00,2023-05-12 09:00:04.490674
4012,53.90,19.96,2023-05-12 09:10:03.968793
2372,54.23,20.07,2023-05-12 09:20:04.477724
1641,53.91,20.12,2023-05-12 09:30:03.905741
3388,53.36,20.15,2023-05-12 09:40:04.379420
850,53.23,20.00,2023-05-12 09:50:03.787130
567,52.75,20.05,2023-05-12 10:00:04.216612
2637,53.02,20.06,2023-05-12 10:10:04.697277
3708,53.13,20.12,2023-05-12 10:20:04.220078
3341,52.80,20.05,2023-05-12 10:30:04.649848
3072,52.43,20.03,2023-05-12 10:40:04.152140
2403,52.20,20.05,2023-05-12 10:50:04.589826
3756,52.01,19.97,2023-05-12 11:00:04.000517
542,51.96,19.97,2023-05-12 11:10:04.454624
4026,52.13,20.01,2023-05-12 11:20:03.941366
3847,52.18,19.89,2023-05-12 11:30:04.369175
3406,52.64,19.86,2023-05-12 11:40:03.825866
1828,52.99,19.85,2023-05-12 11:50:04.262678
3336,53.47,20.01,2023-05-12 12:00:03.724774
806,53.83,19.90,2023-05-12 12:10:04.582754
2203,54.16,19.92,2023-05-12 12:20:04.130220
3020,54.47,19.96,2023-05-12 12:30:04.569580
3419,54.70,19.99,2023-05-12 12:40:04.018741
1095,54.71,19.90,2023-05-12 12:50:04.487201
16,54.77,20.01,2023-05-12 13:00:04.045803
2686,54.75,19.93,2023-05-12 13:10:04.519486
1083,55.06,20.05,2023-05-12 13:20:04.012084
23,55.73,20.01,2023-05-12 13:30:04.478845
56,55.62,20.03,2023-05-12 13:40:03.953349
2843,55.95,19.99,2023-05-12 13:50:04.399042
3085,55.82,20.06,2023-05-12 14:00:03.823532
668,55.77,19.93,2023-05-12 14:10:04.291189
2927,55.78,20.05,2023-05-12 14:20:03.790773
1908,55.71,19.90,2023-05-12 14:30:04.246574
2586,55.55,19.92,2023-05-12 14:40:03.776202
1053,55.55,19.89,2023-05-12 14:50:04.217977
333,55.72,19.99,2023-05-12 15:00:04.677815
2661,56.02,19.95,2023-05-12 15:10:04.161307
1521,56.25,19.99,2023-05-12 15:20:04.681702
3300,56.16,20.00,2023-05-12 15:30:04.152907
3635,56.14,20.00,2023-05-12 15:40:03.729738
3668,56.20,20.00,2023-05-12 15:50:04.191776
2483,56.72,19.95,2023-05-12 16:00:03.724571
1254,56.81,20.01,2023-05-12 16:10:04.224599
2840,56.97,20.03,2023-05-12 16:20:03.722947
1074,57.22,20.06,2023-05-12 16:30:04.143627
1081,57.30,20.01,2023-05-12 16:40:04.624714
3256,57.03,20.26,2023-05-12 16:50:04.061804
3052,56.44,20.61,2023-05-12 17:00:04.479718
3840,56.04,20.84,2023-05-12 17:10:03.926225
1644,56.16,21.01,2023-05-12 17:20:04.484126
608,56.56,21.18,2023-05-12 17:30:03.926119
2828,56.46,21.30,2023-05-12 17:40:04.428190
936,56.77,21.40,2023-05-12 17:50:03.890585
3267,56.68,21.39,2023-05-12 18:00:04.347852
1127,56.70,21.46,2023-05-12 18:10:03.821199
3071,56.36,21.46,2023-05-12 18:20:04.310916
133,56.33,21.52,2023-05-12 18:30:03.741853
276,56.48,21.61,2023-05-12 18:40:04.216339
1536,56.57,21.58,2023-05-12 18:50:04.680267
3420,56.73,21.60,2023-05-12 19:00:04.110015
1640,58.03,21.73,2023-05-12 19:10:04.605567
4019,60.08,21.84,2023-05-12 19:20:04.101872
2052,61.12,21.90,2023-05-12 19:30:04.558980
3581,61.03,21.88,2023-05-12 19:40:04.027248
868,60.60,21.77,2023-05-12 19:50:04.490758
3653,60.37,21.97,2023-05-12 20:00:03.914999
2971,59.71,21.91,2023-05-12 20:10:04.386532
2509,59.02,21.88,2023-05-12 20:20:03.863001
1955,58.29,21.88,2023-05-12 20:30:04.314862
1048,58.52,21.97,2023-05-12 20:40:03.754541
1405,58.08,21.98,2023-05-12 20:50:04.188219
2402,57.68,21.93,2023-05-12 21:00:04.622452
1643,57.40,21.97,2023-05-12 21:10:04.094407
2351,57.28,22.07,2023-05-12 21:20:04.593419
3343,57.01,22.05,2023-05-12 21:30:04.024525
858,57.03,21.88,2023-05-12 21:40:04.504597
1296,56.71,22.03,2023-05-12 21:50:03.971092
2674,56.21,21.90,2023-05-12 22:00:04.435941
601,56.01,21.94,2023-05-12 22:10:03.937467
3805,56.14,21.90,2023-05-12 22:20:04.523917
2110,55.82,21.94,2023-05-12 22:30:04.026634
600,55.41,21.86,2023-05-12 22:40:04.512983
3337,55.54,21.88,2023-05-12 22:50:04.103025
2513,55.30,21.91,2023-05-12 23:00:04.544877
1741,55.34,21.84,2023-05-12 23:10:04.031005
1108,55.35,21.91,2023-05-12 23:20:04.586622
104,55.72,21.52,2023-05-12 23:30:04.047949
3361,56.47,21.37,2023-05-12 23:40:04.537469
1663,56.73,21.19,2023-05-12 23:50:03.955594
1596,56.66,21.12,2023-05-13 00:00:04.390113
123,56.88,21.06,2023-05-13 00:10:03.838040
1085,56.87,21.02,2023-05-13 00:20:04.360268
1372,56.46,20.96,2023-05-13 00:30:03.886612
2820,56.73,21.08,2023-05-13 00:40:04.367608
50,56.66,20.88,2023-05-13 00:50:03.836065
70,56.71,20.85,2023-05-13 01:00:04.274939
234,56.86,20.78,2023-05-13 01:10:03.736006
3984,56.84,20.81,2023-05-13 01:20:04.233473
1211,56.89,20.82,2023-05-13 01:30:04.685356
39,56.78,20.70,2023-05-13 01:40:04.169209
2742,56.76,20.68,2023-05-13 01:50:04.628085
210,56.78,20.68,2023-05-13 02:00:04.073364
1374,56.75,20.67,2023-05-13 02:10:04.528422
952,56.49,20.54,2023-05-13 02:20:04.019948
2194,56.43,20.67,2023-05-13 02:30:04.440834
892,56.13,20.61,2023-05-13 02:40:03.933879
4013,56.27,20.64,2023-05-13 02:50:04.349035
3658,56.23,20.63,2023-05-13 03:00:03.754207
1982,56.31,20.50,2023-05-13 03:10:04.242015
445,56.31,20.57,2023-05-13 03:20:03.743470
1389,56.15,20.46,2023-05-13 03:30:04.185467
2706,56.02,20.46,2023-05-13 03:40:04.646393
2040,55.97,20.48,2023-05-13 03:50:04.093586
1570,56.07,20.40,2023-05-13 04:00:04.536077
828,55.81,20.37,2023-05-13 04:10:04.015673
3252,55.98,20.36,2023-05-13 04:20:04.510427
682,55.84,20.41,2023-05-13 04:30:03.934530
2125,55.72,20.31,2023-05-13 04:40:04.417057
2441,55.74,20.36,2023-05-13 04:50:03.842425
3758,55.80,20.34,2023-05-13 05:00:04.295874
339,55.74,20.27,2023-05-13 05:10:03.777730
3098,55.90,20.31,2023-05-13 05:20:04.247823
770,55.75,20.17,2023-05-13 05:30:04.674904
941,55.71,20.24,2023-05-13 05:40:04.164995
3876,55.83,20.23,2023-05-13 05:50:04.602192
3053,55.70,20.23,2023-05-13 06:00:04.025503
3152,55.72,20.22,2023-05-13 06:10:04.491874
2940,55.79,20.20,2023-05-13 06:20:03.993410
982,55.63,20.05,2023-05-13 06:30:04.518769
2790,55.76,20.05,2023-05-13 06:40:03.986560
1509,55.64,20.10,2023-05-13 06:50:04.430351
3836,55.72,20.05,2023-05-13 07:00:03.873629
1571,55.77,20.00,2023-05-13 07:10:04.334194
587,55.64,20.10,2023-05-13 07:20:03.842788
2336,55.66,20.10,2023-05-13 07:30:04.267444
738,55.87,20.07,2023-05-13 07:40:03.733109
3313,56.13,20.16,2023-05-13 07:50:04.173367
1870,56.78,20.09,2023-05-13 08:00:04.602471
1585,57.20,20.13,2023-05-13 08:10:04.057781
796,58.33,20.05,2023-05-13 08:20:04.522955
1729,58.24,20.00,2023-05-13 08:30:03.969449
1730,58.28,20.03,2023-05-13 08:40:04.443621
549,58.40,19.95,2023-05-13 08:50:03.915246
3479,58.10,19.97,2023-05-13 09:00:04.349753
315,58.17,20.09,2023-05-13 09:10:03.849118
1404,58.35,20.13,2023-05-13 09:20:04.343385
2455,58.32,20.17,2023-05-13 09:30:03.751863
2759,58.15,20.01,2023-05-13 09:40:04.242720
3249,58.04,20.03,2023-05-13 09:50:04.728799
1838,58.18,20.22,2023-05-13 10:00:04.194367
3954,58.62,20.09,2023-05-13 10:10:04.681845
1930,57.33,19.92,2023-05-13 10:20:04.177156
3347,57.85,19.96,2023-05-13 10:30:04.638930
2156,57.75,19.86,2023-05-13 10:40:04.121506
716,57.76,19.92,2023-05-13 10:50:04.536083
750,57.73,19.93,2023-05-13 11:00:04.036677
2344,57.57,19.90,2023-05-13 11:10:04.501879
1512,57.60,19.95,2023-05-13 11:20:03.999744
1395,57.52,19.90,2023-05-13 11:30:04.480659
2114,57.47,19.97,2023-05-13 11:40:03.969028
2340,57.48,19.93,2023-05-13 11:50:04.375364
1248,57.50,19.93,2023-05-13 12:00:03.835675
2479,57.54,19.93,2023-05-13 12:10:04.345176
1362,57.48,19.96,2023-05-13 12:20:03.859547
3991,57.54,19.95,2023-05-13 12:30:04.293402
3455,57.41,19.97,2023-05-13 12:40:03.754985
2041,57.53,19.92,2023-05-13 12:50:04.186003
98,57.58,20.01,2023-05-13 13:00:04.648316
593,57.47,20.00,2023-05-13 13:10:04.116490
1364,57.62,20.06,2023-05-13 13:20:04.618298
1529,57.63,20.00,2023-05-13 13:30:04.078135
1020,57.65,20.03,2023-05-13 13:40:04.564549
1442,57.92,20.06,2023-05-13 13:50:03.993093
2280,57.84,19.97,2023-05-13 14:00:04.431748
1350,57.83,20.06,2023-05-13 14:10:03.892006
1742,57.75,20.05,2023-05-13 14:20:04.462053
3384,57.68,19.96,2023-05-13 14:30:03.886617
1608,57.34,19.97,2023-05-13 14:40:04.345753
81,57.79,19.97,2023-05-13 14:50:03.778198
291,57.77,20.09,2023-05-13 15:00:04.215047
3331,57.76,20.15,2023-05-13 15:10:03.710906
940,57.39,20.12,2023-05-13 15:20:04.220711
2120,57.46,20.10,2023-05-13 15:30:04.672309
3732,57.26,20.03,2023-05-13 15:40:04.153045
2295,57.40,20.19,2023-05-13 15:50:04.581798
3411,57.57,20.12,2023-05-13 16:00:04.030960
875,57.34,20.10,2023-05-13 16:10:04.536585
1170,57.17,20.09,2023-05-13 16:20:04.039631
771,57.17,20.01,2023-05-13 16:30:04.512559
1022,57.00,19.99,2023-05-13 16:40:04.006072
2314,57.02,20.07,2023-05-13 16:50:04.414353
1001,56.96,20.03,2023-05-13 17:00:03.870525
3826,56.75,19.99,2023-05-13 17:10:04.342514
10,56.82,20.05,2023-05-13 17:20:03.806316
3689,57.00,20.05,2023-05-13 17:30:04.232341
2976,56.97,19.97,2023-05-13 17:40:03.698751
920,56.99,19.95,2023-05-13 17:50:04.110196
204,56.98,19.96,2023-05-13 18:00:04.589252
607,56.84,19.99,2023-05-13 18:10:04.065948
659,56.98,19.97,2023-05-13 18:20:04.569412
1402,56.92,20.05,2023-05-13 18:30:03.986366
3555,56.57,19.93,2023-05-13 18:40:04.478716
3594,57.09,19.97,2023-05-13 18:50:03.893202
1483,57.00,19.83,2023-05-13 19:00:04.341071
626,57.36,20.05,2023-05-13 19:10:03.787510
3169,57.26,20.16,2023-05-13 19:20:04.273175
2021,57.66,20.16,2023-05-13 19:30:03.762056
1895,58.65,20.37,2023-05-13 19:40:04.237182
3576,59.22,20.51,2023-05-13 19:50:04.699925
1997,60.34,20.55,2023-05-13 20:00:04.138328
1055,60.90,20.65,2023-05-13 20:10:04.661836
1501,61.23,20.84,2023-05-13 20:20:04.107213
3374,61.49,20.92,2023-05-13 20:30:04.541825
1953,61.60,20.96,2023-05-13 20:40:03.994937
302,61.93,21.10,2023-05-13 20:50:04.456950
2663,62.21,21.09,2023-05-13 21:00:03.897637
3228,62.45,21.12,2023-05-13 21:10:04.375541
827,62.00,21.06,2023-05-13 21:20:04.012761
3731,61.59,21.12,2023-05-13 21:30:04.486354
3460,61.11,21.16,2023-05-13 21:40:03.935768
2030,60.60,21.13,2023-05-13 21:50:04.334950
4,60.28,21.13,2023-05-13 22:00:03.767610
2342,59.98,21.09,2023-05-13 22:10:04.249971
3496,59.62,21.16,2023-05-13 22:20:03.746768
1863,59.31,21.16,2023-05-13 22:30:04.205700
3702,59.22,21.25,2023-05-13 22:40:03.708954
1599,58.91,21.21,2023-05-13 22:50:04.179865
2177,58.63,21.18,2023-05-13 23:00:04.655556
1080,58.46,21.15,2023-05-13 23:10:04.149201
1428,57.97,21.06,2023-05-13 23:20:04.669950
2631,57.43,21.13,2023-05-13 23:30:04.104553
1669,56.86,21.01,2023-05-13 23:40:04.593915
3698,56.56,21.09,2023-05-13 23:50:04.017583
3284,56.64,21.06,2023-05-14 00:00:04.457487
891,56.65,21.01,2023-05-14 00:10:03.908953
1222,56.84,20.98,2023-05-14 00:20:04.357845
1390,57.00,21.01,2023-05-14 00:30:03.800017
1196,57.08,21.02,2023-05-14 00:40:04.267193
83,57.11,20.96,2023-05-14 00:50:03.698667
3064,57.17,20.95,2023-05-14 01:00:04.124939
501,57.13,20.94,2023-05-14 01:10:04.593895
878,57.12,20.92,2023-05-14 01:20:04.025442
854,57.04,20.81,2023-05-14 01:30:04.456197
2137,57.16,20.94,2023-05-14 01:40:03.917797
2672,57.12,20.78,2023-05-14 01:50:04.332264
669,57.24,20.77,2023-05-14 02:00:03.783201
742,57.04,20.74,2023-05-14 02:10:04.246347
1342,57.12,20.73,2023-05-14 02:20:03.735994
1600,57.10,20.73,2023-05-14 02:30:04.163804
3859,57.16,20.75,2023-05-14 02:40:04.634742
3773,57.00,20.68,2023-05-14 02:50:04.058123
3030,57.10,20.74,2023-05-14 03:00:04.455244
1116,57.12,20.64,2023-05-14 03:10:03.919004
1323,57.05,20.70,2023-05-14 03:20:04.362779
3338,57.06,20.67,2023-05-14 03:30:03.774918
2007,57.00,20.67,2023-05-14 03:40:04.247036
927,56.97,20.64,2023-05-14 03:50:03.681920
2963,56.90,20.57,2023-05-14 04:00:04.098628
13,56.94,20.52,2023-05-14 04:10:04.580039
2597,56.97,20.55,2023-05-14 04:20:04.056847
656,57.02,20.46,2023-05-14 04:30:04.478186
2281,57.02,20.48,2023-05-14 04:40:03.946429
1853,56.91,20.52,2023-05-14 04:50:04.373835
194,56.91,20.55,2023-05-14 05:00:03.818861
1045,56.88,20.44,2023-05-14 05:10:04.315009
189,56.86,20.50,2023-05-14 05:20:03.832474
1809,56.94,20.46,2023-05-14 05:30:04.263539
685,56.86,20.47,2023-05-14 05:40:03.713729
1974,56.94,20.43,2023-05-14 05:50:04.163431
3390,56.94,20.37,2023-05-14 06:00:04.612178
2047,56.91,20.47,2023-05-14 06:10:04.119883
1274,56.88,20.37,2023-05-14 06:20:04.593232
857,57.00,20.37,2023-05-14 06:30:04.070055
981,56.98,20.33,2023-05-14 06:40:04.525977
2937,56.88,20.38,2023-05-14 06:50:03.963909
2911,56.89,20.33,2023-05-14 07:00:04.389860
895,56.98,20.27,2023-05-14 07:10:03.832683
3412,56.88,20.28,2023-05-14 07:20:04.283250
3863,56.88,20.28,2023-05-14 07:30:03.684795
3784,56.96,20.36,2023-05-14 07:40:04.149467
3629,56.91,20.19,2023-05-14 07:50:04.566490
2378,57.04,20.30,2023-05-14 08:00:04.002118
1886,57.06,20.20,2023-05-14 08:10:04.503637
29,56.92,20.26,2023-05-14 08:20:03.944412
718,56.94,20.10,2023-05-14 08:30:04.382922
1438,57.02,20.30,2023-05-14 08:40:03.843953
2960,56.90,20.30,2023-05-14 08:50:04.277377
518,57.03,20.33,2023-05-14 09:00:03.738963
2675,57.45,20.28,2023-05-14 09:10:04.241627
2863,57.63,20.30,2023-05-14 09:20:03.700113
3093,57.70,20.27,2023-05-14 09:30:04.128404
3305,57.43,20.28,2023-05-14 09:40:04.579152
3461,57.27,20.36,2023-05-14 09:50:03.979459
1297,57.20,20.38,2023-05-14 10:00:04.408699
342,57.85,20.28,2023-05-14 10:10:03.893453
2676,57.48,20.31,2023-05-14 10:20:04.387926
745,57.24,20.33,2023-05-14 10:30:03.816238
209,53.23,20.17,2023-05-14 10:40:04.282347
3609,53.45,20.13,2023-05-14 10:50:03.712702
2180,54.16,20.19,2023-05-14 11:00:04.151141
2630,54.30,20.20,2023-05-14 11:10:04.611185
2035,54.56,20.23,2023-05-14 11:20:04.051932
